Fecha, ID, Tipo cambio, Campo, Valor anterior, Valor actual, Usuario
2022-05-10,33101ANGIO,Registro borrado,,,,
2022-05-10,8656ANGIO,Registro borrado,,,,
2022-05-10,18145ANGIO,Registro borrado,,,,
2022-05-10,59497ANGIO,Registro borrado,,,,
2022-05-10,19321GIMNO,Registro borrado,,,,
2022-05-10,19345GIMNO,Registro borrado,,,,
2022-05-10,30988ANGIO,Registro borrado,,,,
2022-05-10,50652ANGIO,Registro borrado,,,,
2022-05-10,9142ANGIO,Registro borrado,,,,
2022-05-10,27772ANGIO,Registro borrado,,,,
2022-05-10,35910ANGIO,Registro borrado,,,,
2022-05-10,57317ANGIO,Registro borrado,,,,
2022-05-10,30994ANGIO,Registro borrado,,,,
2022-05-10,13994ANGIO,Registro borrado,,,,
2022-05-10,27777ANGIO,Registro borrado,,,,
2022-05-10,74384ANGIO,Registro borrado,,,,
2022-05-10,29282ANGIO,Registro borrado,,,,
2022-05-10,14097ANGIO,Registro borrado,,,,
2022-05-10,54910ANGIO,Registro borrado,,,,
2022-05-10,44938ANGIO,Registro borrado,,,,
2022-05-10,46830ANGIO,Registro borrado,,,,
2022-05-10,14005ANGIO,Registro borrado,,,,
2022-05-10,51803ANGIO,Registro borrado,,,,
2022-05-10,14210ANGIO,Registro borrado,,,,
2022-05-10,54727ANGIO,Registro borrado,,,,
2022-05-10,13069ANGIO,Registro borrado,,,,
2022-05-10,54795ANGIO,Registro borrado,,,,
2022-05-10,36368ANGIO,Registro borrado,,,,
2022-05-10,57712ANGIO,Registro borrado,,,,
2022-05-10,35035ANGIO,Registro borrado,,,,
2022-05-10,10128MOLOS,Registro borrado,,,,
2022-05-10,54978ANGIO,Registro borrado,,,,
2022-05-10,55087ANGIO,Registro borrado,,,,
2022-05-10,55130ANGIO,Registro borrado,,,,
2022-05-10,27780ANGIO,Registro borrado,,,,
2022-05-10,27869ANGIO,Registro borrado,,,,
2022-05-10,57053ANGIO,Registro borrado,,,,
2022-05-10,55219ANGIO,Registro borrado,,,,
2022-05-10,35869ANGIO,Registro borrado,,,,
2022-05-10,44033ANGIO,Registro borrado,,,,
2022-05-10,55288ANGIO,Registro borrado,,,,
2022-05-10,55673ANGIO,Registro borrado,,,,
2022-05-10,33794ANGIO,Registro borrado,,,,
2022-05-10,33820ANGIO,Registro borrado,,,,
2022-05-10,13203ANGIO,Registro borrado,,,,
2022-05-10,36261ANGIO,Registro borrado,,,,
2022-05-10,46948ANGIO,Registro borrado,,,,
2022-05-10,74765ANGIO,Registro borrado,,,,
2022-05-10,13526ANGIO,Registro borrado,,,,
2022-05-10,10328ANGIO,Registro borrado,,,,
2022-05-10,55139ANGIO,Registro borrado,,,,
2022-05-10,30382ANGIO,Registro borrado,,,,
2022-05-10,8086ANGIO,Registro borrado,,,,
2022-05-10,34619ANGIO,Registro borrado,,,,
2022-05-10,33812ANGIO,Registro borrado,,,,
2022-05-10,9232ANGIO,Registro borrado,,,,
2022-05-10,55785ANGIO,Registro borrado,,,,
2022-05-10,18215ANGIO,Registro borrado,,,,
2022-05-10,14015ANGIO,Registro borrado,,,,
2022-05-10,55783ANGIO,Registro borrado,,,,
2022-05-10,47486ANGIO,Registro borrado,,,,
2022-05-10,19341GIMNO,Registro borrado,,,,
2022-05-10,34606ANGIO,Registro borrado,,,,
2022-05-10,18451ANGIO,Registro borrado,,,,
2022-05-10,51413ANGIO,Registro borrado,,,,
2022-05-10,19317GIMNO,Registro borrado,,,,
2022-05-10,31017ANGIO,Registro borrado,,,,
2022-05-10,35039ANGIO,Registro borrado,,,,
2022-05-10,36340ANGIO,Registro borrado,,,,
2022-05-10,36395ANGIO,Registro borrado,,,,
2022-05-10,55527ANGIO,Registro borrado,,,,
2022-05-10,36362ANGIO,Registro borrado,,,,
2022-05-10,34980ANGIO,Registro borrado,,,,
2022-05-10,46251ANGIO,Registro borrado,,,,
2022-05-10,31711ANGIO,Registro borrado,,,,
2022-05-10,32398ANGIO,Registro borrado,,,,
2022-05-10,57847ANGIO,Registro borrado,,,,
2022-05-10,55706ANGIO,Registro borrado,,,,
2022-05-10,28595ANGIO,Registro borrado,,,,
2022-05-10,56485ANGIO,Registro borrado,,,,
2022-05-10,55179ANGIO,Registro borrado,,,,
2022-05-10,20683ANGIO,Registro borrado,,,,
2022-05-10,54994ANGIO,Registro borrado,,,,
2022-05-10,14349ANGIO,Registro borrado,,,,
2022-05-10,28590ANGIO,Registro borrado,,,,
2022-05-10,56773ANGIO,Registro borrado,,,,
2022-05-10,14277ANGIO,Registro borrado,,,,
2022-05-10,27900ANGIO,Registro borrado,,,,
2022-05-10,50593ANGIO,Registro borrado,,,,
2022-05-10,13787ANGIO,Registro borrado,,,,
2022-05-10,20739ANGIO,Registro borrado,,,,
2022-05-10,27915ANGIO,Registro borrado,,,,
2022-05-10,52088ANGIO,Registro borrado,,,,
2022-05-10,20744ANGIO,Registro borrado,,,,
2022-05-10,34638ANGIO,Registro borrado,,,,
2022-05-10,47425ANGIO,Registro borrado,,,,
2022-05-10,28054ANGIO,Registro borrado,,,,
2022-05-10,27763ANGIO,Registro borrado,,,,
2022-05-10,55573ANGIO,Registro borrado,,,,
2022-05-10,26028ANGIO,Registro borrado,,,,
2022-05-10,26926ANGIO,Registro borrado,,,,
2022-05-10,34583ANGIO,Registro borrado,,,,
2022-05-10,54900ANGIO,Registro borrado,,,,
2022-05-10,59487ANGIO,Registro borrado,,,,
2022-05-10,46359ANGIO,Registro borrado,,,,
2022-05-10,36365ANGIO,Registro borrado,,,,
2022-05-10,8604ANGIO,Registro borrado,,,,
2022-05-10,36342ANGIO,Registro borrado,,,,
2022-05-10,19352GIMNO,Registro borrado,,,,
2022-05-10,34596ANGIO,Registro borrado,,,,
2022-05-10,74796ANGIO,Registro borrado,,,,
2022-05-10,55483ANGIO,Registro borrado,,,,
2022-05-10,28778ANGIO,Registro borrado,,,,
2022-05-10,27889ANGIO,Registro borrado,,,,
2022-05-10,8608ANGIO,Registro borrado,,,,
2022-05-10,26024ANGIO,Registro borrado,,,,
2022-05-10,13848ANGIO,Registro borrado,,,,
2022-05-10,14149ANGIO,Registro borrado,,,,
2022-05-10,51596ANGIO,Registro borrado,,,,
2022-05-10,55037ANGIO,Registro borrado,,,,
2022-05-10,10430ANGIO,Registro borrado,,,,
2022-05-10,33764ANGIO,Registro borrado,,,,
2022-05-10,13056ANGIO,Registro borrado,,,,
2022-05-10,55393ANGIO,Registro borrado,,,,
2022-05-10,56484ANGIO,Registro borrado,,,,
2022-05-10,35879ANGIO,Registro borrado,,,,
2022-05-10,34537ANGIO,Registro borrado,,,,
2022-05-10,56487ANGIO,Registro borrado,,,,
2022-05-10,44402ANGIO,Registro borrado,,,,
2022-05-10,57865ANGIO,Registro borrado,,,,
2022-05-10,74439ANGIO,Registro borrado,,,,
2022-05-10,14211ANGIO,Registro borrado,,,,
2022-05-10,27400ANGIO,Registro borrado,,,,
2022-05-10,8079ANGIO,Registro borrado,,,,
2022-05-10,54813ANGIO,Registro borrado,,,,
2022-05-10,8083ANGIO,Registro borrado,,,,
2022-05-10,27786ANGIO,Registro borrado,,,,
2022-05-10,14195ANGIO,Registro borrado,,,,
2022-05-10,14011ANGIO,Registro borrado,,,,
2022-05-10,20723ANGIO,Registro borrado,,,,
2022-05-10,36344ANGIO,Registro borrado,,,,
2022-05-10,58122ANGIO,Registro borrado,,,,
2022-05-10,55117ANGIO,Registro borrado,,,,
2022-05-10,31019ANGIO,Registro borrado,,,,
2022-05-10,54812ANGIO,Registro borrado,,,,
2022-05-10,61906ANGIO,Registro borrado,,,,
2022-05-10,27767ANGIO,Registro borrado,,,,
2022-05-10,34624ANGIO,Registro borrado,,,,
2022-05-10,13996ANGIO,Registro borrado,,,,
2022-05-10,57864ANGIO,Registro borrado,,,,
2022-05-10,28079ANGIO,Registro borrado,,,,
2022-05-10,74324ANGIO,Registro borrado,,,,
2022-05-10,55420ANGIO,Registro borrado,,,,
2022-05-10,30844ANGIO,Registro borrado,,,,
2022-05-10,28055ANGIO,Registro borrado,,,,
2022-05-10,30964ANGIO,Registro borrado,,,,
2022-05-10,52441ANGIO,Registro borrado,,,,
2022-05-10,27914ANGIO,Registro borrado,,,,
2022-05-10,33188ANGIO,Registro borrado,,,,
2022-05-10,57217ANGIO,Registro borrado,,,,
2022-05-10,9342ANGIO,Registro borrado,,,,
2022-05-10,27876ANGIO,Registro borrado,,,,
2022-05-10,9192ANGIO,Registro borrado,,,,
2022-05-10,56496ANGIO,Registro borrado,,,,
2022-05-10,28053ANGIO,Registro borrado,,,,
2022-05-10,35913ANGIO,Registro borrado,,,,
2022-05-10,44991ANGIO,Registro borrado,,,,
2022-05-10,74387ANGIO,Registro borrado,,,,
2022-05-10,27858ANGIO,Registro borrado,,,,
2022-05-10,54726ANGIO,Registro borrado,,,,
2022-05-10,19365GIMNO,Registro borrado,,,,
2022-05-10,35987ANGIO,Registro borrado,,,,
2022-05-10,55290ANGIO,Registro borrado,,,,
2022-05-10,55014ANGIO,Registro borrado,,,,
2022-05-10,28787ANGIO,Registro borrado,,,,
2022-05-10,55799ANGIO,Registro borrado,,,,
2022-05-10,35029ANGIO,Registro borrado,,,,
2022-05-10,34547ANGIO,Registro borrado,,,,
2022-05-10,12784ANGIO,Registro borrado,,,,
2022-05-10,31590ANGIO,Registro borrado,,,,
2022-05-10,55209ANGIO,Registro borrado,,,,
2022-05-10,55438ANGIO,Registro borrado,,,,
2022-05-10,55716ANGIO,Registro borrado,,,,
2022-05-10,14048ANGIO,Registro borrado,,,,
2022-05-10,19364GIMNO,Registro borrado,,,,
2022-05-10,19861ANGIO,Registro borrado,,,,
2022-05-10,74780ANGIO,Registro borrado,,,,
2022-05-10,55049ANGIO,Registro borrado,,,,
2022-05-10,13817ANGIO,Registro borrado,,,,
2022-05-10,14085ANGIO,Registro borrado,,,,
2022-05-10,50492ANGIO,Registro borrado,,,,
2022-05-10,57892ANGIO,Registro borrado,,,,
2022-05-10,33803ANGIO,Registro borrado,,,,
2022-05-10,13053ANGIO,Registro borrado,,,,
2022-05-10,34603ANGIO,Registro borrado,,,,
2022-05-10,32712ANGIO,Registro borrado,,,,
2022-05-10,27821ANGIO,Registro borrado,,,,
2022-05-10,13035ANGIO,Registro borrado,,,,
2022-05-10,54902ANGIO,Registro borrado,,,,
2022-05-10,55157ANGIO,Registro borrado,,,,
2022-05-10,54976ANGIO,Registro borrado,,,,
2022-05-10,55103ANGIO,Registro borrado,,,,
2022-05-10,13599ANGIO,Registro borrado,,,,
2022-05-10,55277ANGIO,Registro borrado,,,,
2022-05-10,27848ANGIO,Registro borrado,,,,
2022-05-10,54817ANGIO,Registro borrado,,,,
2022-05-10,56513ANGIO,Registro borrado,,,,
2022-05-10,13165ANGIO,Registro borrado,,,,
2022-05-10,20725ANGIO,Registro borrado,,,,
2022-05-10,74385ANGIO,Registro borrado,,,,
2022-05-10,18163ANGIO,Registro borrado,,,,
2022-05-10,14113ANGIO,Registro borrado,,,,
2022-05-10,13128ANGIO,Registro borrado,,,,
2022-05-10,30507ANGIO,Registro borrado,,,,
2022-05-10,27886ANGIO,Registro borrado,,,,
2022-05-10,34585ANGIO,Registro borrado,,,,
2022-05-10,28634ANGIO,Registro borrado,,,,
2022-05-10,55645ANGIO,Registro borrado,,,,
2022-05-10,13140ANGIO,Registro borrado,,,,
2022-05-10,36265ANGIO,Registro borrado,,,,
2022-05-10,13114ANGIO,Registro borrado,,,,
2022-05-10,51792ANGIO,Registro borrado,,,,
2022-05-10,29277ANGIO,Registro borrado,,,,
2022-05-10,39714ANGIO,Registro borrado,,,,
2022-05-10,55662ANGIO,Registro borrado,,,,
2022-05-10,56463ANGIO,Registro borrado,,,,
2022-05-10,10417ANGIO,Registro borrado,,,,
2022-05-10,8090ANGIO,Registro borrado,,,,
2022-05-10,54866ANGIO,Registro borrado,,,,
2022-05-10,55892ANGIO,Registro borrado,,,,
2022-05-10,50557ANGIO,Registro borrado,,,,
2022-05-10,54863ANGIO,Registro borrado,,,,
2022-05-10,55768ANGIO,Registro borrado,,,,
2022-05-10,55640ANGIO,Registro borrado,,,,
2022-05-10,55877ANGIO,Registro borrado,,,,
2022-05-10,26927ANGIO,Registro borrado,,,,
2022-05-10,35865ANGIO,Registro borrado,,,,
2022-05-10,56725ANGIO,Registro borrado,,,,
2022-05-10,28064ANGIO,Registro borrado,,,,
2022-05-10,56438ANGIO,Registro borrado,,,,
2022-05-10,36343ANGIO,Registro borrado,,,,
2022-05-10,54889ANGIO,Registro borrado,,,,
2022-05-10,18448ANGIO,Registro borrado,,,,
2022-05-10,74392ANGIO,Registro borrado,,,,
2022-05-10,34553ANGIO,Registro borrado,,,,
2022-05-10,35911ANGIO,Registro borrado,,,,
2022-05-10,13749ANGIO,Registro borrado,,,,
2022-05-10,30865ANGIO,Registro borrado,,,,
2022-05-10,14221ANGIO,Registro borrado,,,,
2022-05-10,19343GIMNO,Registro borrado,,,,
2022-05-10,61907ANGIO,Registro borrado,,,,
2022-05-10,55170ANGIO,Registro borrado,,,,
2022-05-10,41256ANGIO,Registro borrado,,,,
2022-05-10,49305ANGIO,Registro borrado,,,,
2022-05-10,54822ANGIO,Registro borrado,,,,
2022-05-10,74433ANGIO,Registro borrado,,,,
2022-05-10,54934ANGIO,Registro borrado,,,,
2022-05-10,19534GIMNO,Registro borrado,,,,
2022-05-10,56630ANGIO,Registro borrado,,,,
2022-05-10,47649ANGIO,Registro borrado,,,,
2022-05-10,20691ANGIO,Registro borrado,,,,
2022-05-10,54893ANGIO,Registro borrado,,,,
2022-05-10,20738ANGIO,Registro borrado,,,,
2022-05-10,36345ANGIO,Registro borrado,,,,
2022-05-10,27907ANGIO,Registro borrado,,,,
2022-05-10,55817ANGIO,Registro borrado,,,,
2022-05-10,55311ANGIO,Registro borrado,,,,
2022-05-10,8724ANGIO,Registro borrado,,,,
2022-05-10,19332GIMNO,Registro borrado,,,,
2022-05-10,30499ANGIO,Registro borrado,,,,
2022-05-10,54936ANGIO,Registro borrado,,,,
2022-05-10,27803ANGIO,Registro borrado,,,,
2022-05-10,63344ANGIO,Registro borrado,,,,
2022-05-10,8085ANGIO,Registro borrado,,,,
2022-05-10,13535ANGIO,Registro borrado,,,,
2022-05-10,30533ANGIO,Registro borrado,,,,
2022-05-10,10378ANGIO,Registro borrado,,,,
2022-05-10,50815ANGIO,Registro borrado,,,,
2022-05-10,33832ANGIO,Registro borrado,,,,
2022-05-10,14310ANGIO,Registro borrado,,,,
2022-05-10,30384ANGIO,Registro borrado,,,,
2022-05-10,35897ANGIO,Registro borrado,,,,
2022-05-10,27892ANGIO,Registro borrado,,,,
2022-05-10,14205ANGIO,Registro borrado,,,,
2022-05-10,54782ANGIO,Registro borrado,,,,
2022-05-10,40244ANGIO,Registro borrado,,,,
2022-05-10,34602ANGIO,Registro borrado,,,,
2022-05-10,19368GIMNO,Registro borrado,,,,
2022-05-10,55013ANGIO,Registro borrado,,,,
2022-05-10,27775ANGIO,Registro borrado,,,,
2022-05-10,19408GIMNO,Registro borrado,,,,
2022-05-10,54843ANGIO,Registro borrado,,,,
2022-05-10,58239ANGIO,Registro borrado,,,,
2022-05-10,14127ANGIO,Registro borrado,,,,
2022-05-10,55032ANGIO,Registro borrado,,,,
2022-05-10,34639ANGIO,Registro borrado,,,,
2022-05-10,14220ANGIO,Registro borrado,,,,
2022-05-10,18121ANGIO,Registro borrado,,,,
2022-05-10,8096ANGIO,Registro borrado,,,,
2022-05-10,10366ANGIO,Registro borrado,,,,
2022-05-10,56493ANGIO,Registro borrado,,,,
2022-05-10,63340ANGIO,Registro borrado,,,,
2022-05-10,55844ANGIO,Registro borrado,,,,
2022-05-10,34098ANGIO,Registro borrado,,,,
2022-05-10,13184ANGIO,Registro borrado,,,,
2022-05-10,74760ANGIO,Registro borrado,,,,
2022-05-10,14065ANGIO,Registro borrado,,,,
2022-05-10,49712ANGIO,Registro borrado,,,,
2022-05-10,55717ANGIO,Registro borrado,,,,
2022-05-10,55464ANGIO,Registro borrado,,,,
2022-05-10,19371GIMNO,Registro borrado,,,,
2022-05-10,14016ANGIO,Registro borrado,,,,
2022-05-10,9139ANGIO,Registro borrado,,,,
2022-05-10,34558ANGIO,Registro borrado,,,,
2022-05-10,30961ANGIO,Registro borrado,,,,
2022-05-10,55603ANGIO,Registro borrado,,,,
2022-05-10,54767ANGIO,Registro borrado,,,,
2022-05-10,55446ANGIO,Registro borrado,,,,
2022-05-10,55823ANGIO,Registro borrado,,,,
2022-05-10,26870ANGIO,Registro borrado,,,,
2022-05-10,51668ANGIO,Registro borrado,,,,
2022-05-10,14280ANGIO,Registro borrado,,,,
2022-05-10,13219ANGIO,Registro borrado,,,,
2022-05-10,7992ANGIO,Registro borrado,,,,
2022-05-10,34570ANGIO,Registro borrado,,,,
2022-05-10,26353ANGIO,Registro borrado,,,,
2022-05-10,56843ANGIO,Registro borrado,,,,
2022-05-10,45730ANGIO,Registro borrado,,,,
2022-05-10,48426ANGIO,Registro borrado,,,,
2022-05-10,55351ANGIO,Registro borrado,,,,
2022-05-10,36266ANGIO,Registro borrado,,,,
2022-05-10,51471ANGIO,Registro borrado,,,,
2022-05-10,56480ANGIO,Registro borrado,,,,
2022-05-10,27796ANGIO,Registro borrado,,,,
2022-05-10,28786ANGIO,Registro borrado,,,,
2022-05-10,55714ANGIO,Registro borrado,,,,
2022-05-10,54732ANGIO,Registro borrado,,,,
2022-05-10,30995ANGIO,Registro borrado,,,,
2022-05-10,19372GIMNO,Registro borrado,,,,
2022-05-10,27830ANGIO,Registro borrado,,,,
2022-05-10,32395ANGIO,Registro borrado,,,,
2022-05-10,12776ANGIO,Registro borrado,,,,
2022-05-10,55384ANGIO,Registro borrado,,,,
2022-05-10,34721ANGIO,Registro borrado,,,,
2022-05-10,19336GIMNO,Registro borrado,,,,
2022-05-10,12787ANGIO,Registro borrado,,,,
2022-05-10,30378ANGIO,Registro borrado,,,,
2022-05-10,28605ANGIO,Registro borrado,,,,
2022-05-10,54986ANGIO,Registro borrado,,,,
2022-05-10,19363GIMNO,Registro borrado,,,,
2022-05-10,51096ANGIO,Registro borrado,,,,
2022-05-10,55838ANGIO,Registro borrado,,,,
2022-05-10,20708ANGIO,Registro borrado,,,,
2022-05-10,55513ANGIO,Registro borrado,,,,
2022-05-10,13751ANGIO,Registro borrado,,,,
2022-05-10,55701ANGIO,Registro borrado,,,,
2022-05-10,56454ANGIO,Registro borrado,,,,
2022-05-10,27832ANGIO,Registro borrado,,,,
2022-05-10,47788ANGIO,Registro borrado,,,,
2022-05-10,35116ANGIO,Registro borrado,,,,
2022-05-10,13144ANGIO,Registro borrado,,,,
2022-05-10,9327ANGIO,Registro borrado,,,,
2022-05-10,48849ANGIO,Registro borrado,,,,
2022-05-10,53172ANGIO,Registro borrado,,,,
2022-05-10,36394ANGIO,Registro borrado,,,,
2022-05-10,8089ANGIO,Registro borrado,,,,
2022-05-10,56521ANGIO,Registro borrado,,,,
2022-05-10,27768ANGIO,Registro borrado,,,,
2022-05-10,14093ANGIO,Registro borrado,,,,
2022-05-10,36636ANGIO,Registro borrado,,,,
2022-05-10,27850ANGIO,Registro borrado,,,,
2022-05-10,9250ANGIO,Registro borrado,,,,
2022-05-10,30013ANGIO,Registro borrado,,,,
2022-05-10,54787ANGIO,Registro borrado,,,,
2022-05-10,8658ANGIO,Registro borrado,,,,
2022-05-10,74434ANGIO,Registro borrado,,,,
2022-05-10,10429ANGIO,Registro borrado,,,,
2022-05-10,13061ANGIO,Registro borrado,,,,
2022-05-10,19159ANGIO,Registro borrado,,,,
2022-05-10,10397ANGIO,Registro borrado,,,,
2022-05-10,20721ANGIO,Registro borrado,,,,
2022-05-10,55718ANGIO,Registro borrado,,,,
2022-05-10,47896ANGIO,Registro borrado,,,,
2022-05-10,34613ANGIO,Registro borrado,,,,
2022-05-10,44310ANGIO,Registro borrado,,,,
2022-05-10,14007ANGIO,Registro borrado,,,,
2022-05-10,29288ANGIO,Registro borrado,,,,
2022-05-10,55210ANGIO,Registro borrado,,,,
2022-05-10,57848ANGIO,Registro borrado,,,,
2022-05-10,55368ANGIO,Registro borrado,,,,
2022-05-10,55159ANGIO,Registro borrado,,,,
2022-05-10,18219ANGIO,Registro borrado,,,,
2022-05-10,19346GIMNO,Registro borrado,,,,
2022-05-10,56479ANGIO,Registro borrado,,,,
2022-05-10,35864ANGIO,Registro borrado,,,,
2022-05-10,54770ANGIO,Registro borrado,,,,
2022-05-10,55421ANGIO,Registro borrado,,,,
2022-05-10,27816ANGIO,Registro borrado,,,,
2022-05-10,51112ANGIO,Registro borrado,,,,
2022-05-10,30015ANGIO,Registro borrado,,,,
2022-05-10,8602ANGIO,Registro borrado,,,,
2022-05-10,29286ANGIO,Registro borrado,,,,
2022-05-10,18450ANGIO,Registro borrado,,,,
2022-05-10,55606ANGIO,Registro borrado,,,,
2022-05-10,18098ANGIO,Registro borrado,,,,
2022-05-10,55586ANGIO,Registro borrado,,,,
2022-05-10,27811ANGIO,Registro borrado,,,,
2022-05-10,35923ANGIO,Registro borrado,,,,
2022-05-10,35034ANGIO,Registro borrado,,,,
2022-05-10,28592ANGIO,Registro borrado,,,,
2022-05-10,53190ANGIO,Registro borrado,,,,
2022-05-10,13027ANGIO,Registro borrado,,,,
2022-05-10,54939ANGIO,Registro borrado,,,,
2022-05-10,55541ANGIO,Registro borrado,,,,
2022-05-10,9334ANGIO,Registro borrado,,,,
2022-05-10,30524ANGIO,Registro borrado,,,,
2022-05-10,27403ANGIO,Registro borrado,,,,
2022-05-10,10371ANGIO,Registro borrado,,,,
2022-05-10,13041ANGIO,Registro borrado,,,,
2022-05-10,19373GIMNO,Registro borrado,,,,
2022-05-10,63368ANGIO,Registro borrado,,,,
2022-05-10,36330ANGIO,Registro borrado,,,,
2022-05-10,30501ANGIO,Registro borrado,,,,
2022-05-10,74438ANGIO,Registro borrado,,,,
2022-05-10,51168ANGIO,Registro borrado,,,,
2022-05-10,26862ANGIO,Registro borrado,,,,
2022-05-10,14108ANGIO,Registro borrado,,,,
2022-05-10,27868ANGIO,Registro borrado,,,,
2022-05-10,35986ANGIO,Registro borrado,,,,
2022-05-10,9282ANGIO,Registro borrado,,,,
2022-05-10,54954ANGIO,Registro borrado,,,,
2022-05-10,9188ANGIO,Registro borrado,,,,
2022-05-10,29276ANGIO,Registro borrado,,,,
2022-05-10,27784ANGIO,Registro borrado,,,,
2022-05-10,56451ANGIO,Registro borrado,,,,
2022-05-10,18153ANGIO,Registro borrado,,,,
2022-05-10,34635ANGIO,Registro borrado,,,,
2022-05-10,43558ANGIO,Registro borrado,,,,
2022-05-10,55526ANGIO,Registro borrado,,,,
2022-05-10,57302ANGIO,Registro borrado,,,,
2022-05-10,14206ANGIO,Registro borrado,,,,
2022-05-10,27769ANGIO,Registro borrado,,,,
2022-05-10,55784ANGIO,Registro borrado,,,,
2022-05-10,8092ANGIO,Registro borrado,,,,
2022-05-10,35526ANGIO,Registro borrado,,,,
2022-05-10,19358GIMNO,Registro borrado,,,,
2022-05-10,55099ANGIO,Registro borrado,,,,
2022-05-10,49668ANGIO,Registro borrado,,,,
2022-05-10,57334ANGIO,Registro borrado,,,,
2022-05-10,29175ANGIO,Registro borrado,,,,
2022-05-10,30495ANGIO,Registro borrado,,,,
2022-05-10,56515ANGIO,Registro borrado,,,,
2022-05-10,74476ANGIO,Registro borrado,,,,
2022-05-10,27843ANGIO,Registro borrado,,,,
2022-05-10,42021ANGIO,Registro borrado,,,,
2022-05-10,51971ANGIO,Registro borrado,,,,
2022-05-10,13524ANGIO,Registro borrado,,,,
2022-05-10,13799ANGIO,Registro borrado,,,,
2022-05-10,19338GIMNO,Registro borrado,,,,
2022-05-10,55191ANGIO,Registro borrado,,,,
2022-05-10,55082ANGIO,Registro borrado,,,,
2022-05-10,40222ANGIO,Registro borrado,,,,
2022-05-10,74768ANGIO,Registro borrado,,,,
2022-05-10,36396ANGIO,Registro borrado,,,,
2022-05-10,36341ANGIO,Registro borrado,,,,
2022-05-10,57337ANGIO,Registro borrado,,,,
2022-05-10,55247ANGIO,Registro borrado,,,,
2022-05-10,13127ANGIO,Registro borrado,,,,
2022-05-10,35516ANGIO,Registro borrado,,,,
2022-05-10,57300ANGIO,Registro borrado,,,,
2022-05-10,29295ANGIO,Registro borrado,,,,
2022-05-10,34541ANGIO,Registro borrado,,,,
2022-05-10,51486ANGIO,Registro borrado,,,,
2022-05-10,55660ANGIO,Registro borrado,,,,
2022-05-10,30531ANGIO,Registro borrado,,,,
2022-05-10,27802ANGIO,Registro borrado,,,,
2022-05-10,48493ANGIO,Registro borrado,,,,
2022-05-10,52546ANGIO,Registro borrado,,,,
2022-05-10,9210ANGIO,Registro borrado,,,,
2022-05-10,29322ANGIO,Registro borrado,,,,
2022-05-10,35929ANGIO,Registro borrado,,,,
2022-05-10,27782ANGIO,Registro borrado,,,,
2022-05-10,34571ANGIO,Registro borrado,,,,
2022-05-10,56425ANGIO,Registro borrado,,,,
2022-05-10,45067ANGIO,Registro borrado,,,,
2022-05-10,8003ANGIO,Registro borrado,,,,
2022-05-10,36612ANGIO,Registro borrado,,,,
2022-05-10,55868ANGIO,Registro borrado,,,,
2022-05-10,19362GIMNO,Registro borrado,,,,
2022-05-10,30537ANGIO,Registro borrado,,,,
2022-05-10,49720ANGIO,Registro borrado,,,,
2022-05-10,43526ANGIO,Registro borrado,,,,
2022-05-10,74599ANGIO,Registro borrado,,,,
2022-05-10,26128ANGIO,Registro borrado,,,,
2022-05-10,57326ANGIO,Registro borrado,,,,
2022-05-10,34526ANGIO,Registro borrado,,,,
2022-05-10,34607ANGIO,Registro borrado,,,,
2022-05-10,55602ANGIO,Registro borrado,,,,
2022-05-10,27825ANGIO,Registro borrado,,,,
2022-05-10,55692ANGIO,Registro borrado,,,,
2022-05-10,13185ANGIO,Registro borrado,,,,
2022-05-10,13517ANGIO,Registro borrado,,,,
2022-05-10,55364ANGIO,Registro borrado,,,,
2022-05-10,34594ANGIO,Registro borrado,,,,
2022-05-10,30476ANGIO,Registro borrado,,,,
2022-05-10,55715ANGIO,Registro borrado,,,,
2022-05-10,34520ANGIO,Registro borrado,,,,
2022-05-10,54771ANGIO,Registro borrado,,,,
2022-05-10,30525ANGIO,Registro borrado,,,,
2022-05-10,74390ANGIO,Registro borrado,,,,
2022-05-10,33201ANGIO,Registro borrado,,,,
2022-05-10,27836ANGIO,Registro borrado,,,,
2022-05-10,35360ANGIO,Registro borrado,,,,
2022-05-10,28785ANGIO,Registro borrado,,,,
2022-05-10,9102ANGIO,Registro borrado,,,,
2022-05-10,43744ANGIO,Registro borrado,,,,
2022-05-10,27402ANGIO,Registro borrado,,,,
2022-05-10,55593ANGIO,Registro borrado,,,,
2022-05-10,56477ANGIO,Registro borrado,,,,
2022-05-10,10361ANGIO,Registro borrado,,,,
2022-05-10,35030ANGIO,Registro borrado,,,,
2022-05-10,28789ANGIO,Registro borrado,,,,
2022-05-10,33833ANGIO,Registro borrado,,,,
2022-05-10,46787ANGIO,Registro borrado,,,,
2022-05-10,19353GIMNO,Registro borrado,,,,
2022-05-10,57212ANGIO,Registro borrado,,,,
2022-05-10,9279ANGIO,Registro borrado,,,,
2022-05-10,34528ANGIO,Registro borrado,,,,
2022-05-10,35361ANGIO,Registro borrado,,,,
2022-05-10,57340ANGIO,Registro borrado,,,,
2022-05-10,48722ANGIO,Registro borrado,,,,
2022-05-10,57713ANGIO,Registro borrado,,,,
2022-05-10,30472ANGIO,Registro borrado,,,,
2022-05-10,51512ANGIO,Registro borrado,,,,
2022-05-10,20713ANGIO,Registro borrado,,,,
2022-05-10,39899ANGIO,Registro borrado,,,,
2022-05-10,57637ANGIO,Registro borrado,,,,
